constructorStandingsId,raceId,constructorId,points,position,positionText,wins
26746,970,3,8.0,6,6,0
26747,970,10,10.0,5,5,0
26748,970,5,12.0,4,4,0
26749,970,4,0.0,8,8,0
26750,970,15,0.0,9,9,0
26751,970,1,0.0,10,10,0
26752,970,210,4.0,7,7,0
26753,971,6,102.0,1,1,2
26754,971,131,99.0,2,2,1
26755,971,9,47.0,3,3,0
26756,971,3,16.0,5,5,0
26757,971,10,17.0,4,4,0
26758,971,5,12.0,6,6,0
26759,971,4,2.0,8,8,0
26760,971,15,0.0,9,9,0
26761,971,1,0.0,10,10,0
26762,971,210,8.0,7,7,0
26763,972,6,135.0,2,2,2
26764,972,131,136.0,1,1,2
26765,972,9,57.0,3,3,0
26766,972,3,18.0,5,5,0
26767,972,10,31.0,4,4,0
26768,972,5,13.0,6,6,0
26769,972,4,6.0,8,8,0
26770,972,15,0.0,9,9,0
26771,972,1,0.0,10,10,0
26772,972,210,8.0,7,7,0
26773,973,6,153.0,2,2,2
26774,973,131,161.0,1,1,3
26775,973,9,72.0,3,3,0
26776,973,3,18.0,6,6,0
26777,973,10,53.0,4,4,0
26778,973,5,21.0,5,5,0
26779,973,4,14.0,7,7,0
26780,973,15,4.0,9,9,0
26781,973,1,0.0,10,10,0
26782,973,210,9.0,8,8,0
26783,974,6,196.0,1,1,3
26784,974,131,179.0,2,2,3
26785,974,9,97.0,3,3,0
26786,974,3,20.0,6,6,0
26787,974,10,53.0,4,4,0
26788,974,5,29.0,5,5,0
26789,974,4,14.0,7,7,0
26790,974,15,4.0,9,9,0
26791,974,1,0.0,10,10,0
26792,974,210,14.0,8,8,0
26793,975,6,214.0,2,2,3
26794,975,131,222.0,1,1,4
26795,975,9,112.0,3,3,0
26796,975,3,22.0,6,6,0
26797,975,10,71.0,4,4,0
26798,975,5,29.0,5,5,0
26799,975,4,18.0,7,7,0
26800,975,15,4.0,9,9,0
26801,975,1,0.0,10,10,0
26802,975,210,15.0,8,8,0
26803,976,6,226.0,2,2,3
26804,976,131,250.0,1,1,4
26805,976,9,137.0,3,3,1
26806,976,3,37.0,5,5,0
26807,976,10,79.0,4,4,0
26808,976,5,33.0,6,6,0
26809,976,4,18.0,8,8,0
26810,976,15,5.0,9,9,0
26811,976,1,2.0,10,10,0
26812,976,210,21.0,7,7,0
26813,977,6,254.0,2,2,3
26814,977,131,287.0,1,1,5
26815,977,9,152.0,3,3,1
26816,977,3,40.0,5,5,0
26817,977,10,89.0,4,4,0
26818,977,5,33.0,6,6,0
26819,977,4,18.0,8,8,0
26820,977,15,5.0,9,9,0
26821,977,1,2.0,10,10,0
26822,977,210,29.0,7,7,0
26823,978,6,275.0,2,2,3
26824,978,131,330.0,1,1,6
26825,978,9,174.0,3,3,1
26826,978,3,41.0,5,5,0
26827,978,10,95.0,4,4,0
26828,978,5,33.0,6,6,0
26829,978,4,26.0,8,8,0
26830,978,15,5.0,9,9,0
26831,978,1,2.0,10,10,0
26832,978,210,29.0,7,7,0
26833,979,6,318.0,2,2,4
26834,979,131,357.0,1,1,6
26835,979,9,184.0,3,3,1
26836,979,3,41.0,5,5,0
26837,979,10,101.0,4,4,0
26838,979,5,39.0,6,6,0
26839,979,4,26.0,8,8,0
26840,979,15,5.0,10,10,0
26841,979,1,11.0,9,9,0
26842,979,210,29.0,7,7,0
26843,980,6,348.0,2,2,4
26844,980,131,392.0,1,1,7
26845,980,9,199.0,3,3,1
26846,980,3,45.0,5,5,0
26847,980,10,103.0,4,4,0
26848,980,5,40.0,6,6,0
26849,980,4,34.0,8,8,0
26850,980,15,5.0,10,10,0
26851,980,1,11.0,9,9,0
26852,980,210,35.0,7,7,0
26853,981,6,373.0,2,2,4
26854,981,131,435.0,1,1,8
26855,981,9,212.0,3,3,1
26856,981,3,55.0,5,5,0
26857,981,10,113.0,4,4,0
26858,981,5,40.0,6,6,0
26859,981,4,34.0,8,8,0
26860,981,15,5.0,10,10,0
26861,981,1,11.0,9,9,0
26862,981,210,35.0,7,7,0
26863,982,6,373.0,2,2,4
26864,982,131,475.0,1,1,9
26865,982,9,230.0,3,3,1
26866,982,3,59.0,5,5,0
26867,982,10,124.0,4,4,0
26868,982,5,52.0,6,6,0
26869,982,4,42.0,7,7,0
26870,982,15,5.0,10,10,0
26871,982,1,17.0,9,9,0
26872,982,210,37.0,8,8,0
26873,983,6,385.0,2,2,4
26874,983,131,503.0,1,1,9
26875,983,9,270.0,3,3,2
26876,983,3,65.0,5,5,0
26877,983,10,133.0,4,4,0
26878,983,5,52.0,6,6,0
26879,983,4,42.0,7,7,0
26880,983,15,5.0,10,10,0
26881,983,1,23.0,9,9,0
26882,983,210,37.0,8,8,0
26883,984,6,395.0,2,2,4
26884,984,131,540.0,1,1,10
26885,984,9,303.0,3,3,2
26886,984,3,66.0,5,5,0
26887,984,10,147.0,4,4,0
26888,984,5,52.0,6,6,0
26889,984,4,42.0,8,8,0
26890,984,15,5.0,10,10,0
26891,984,1,23.0,9,9,0
26892,984,210,43.0,7,7,0
26893,985,6,428.0,2,2,4
26894,985,131,575.0,1,1,11
26895,985,9,315.0,3,3,2
26896,985,3,68.0,5,5,0
26897,985,10,159.0,4,4,0
26898,985,5,53.0,6,6,0
26899,985,4,48.0,7,7,0
26900,985,15,5.0,10,10,0
26901,985,1,23.0,9,9,0
26902,985,210,43.0,8,8,0
26903,986,6,455.0,2,2,4
26904,986,131,595.0,1,1,11
26905,986,9,340.0,3,3,3
26906,986,3,76.0,5,5,0
26907,986,10,175.0,4,4,0
26908,986,5,53.0,6,6,0
26909,986,4,48.0,7,7,0
26910,986,15,5.0,10,10,0
26911,986,1,24.0,9,9,0
26912,986,210,47.0,8,8,0
26913,987,6,495.0,2,2,5
26914,987,131,625.0,1,1,11
26915,987,9,358.0,3,3,3
26916,987,3,82.0,5,5,0
26917,987,10,177.0,4,4,0
26918,987,5,53.0,6,6,0
26919,987,4,49.0,7,7,0
26920,987,15,5.0,10,10,0
26921,987,1,28.0,9,9,0
26922,987,210,47.0,8,8,0
26923,988,6,522.0,2,2,5
26924,988,131,668.0,1,1,12
26925,988,9,368.0,3,3,3
