weatherId,country,location,date,time,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,description,icon,stations
163,Monaco,Monte-Carlo,5/28/2023,13:00:00,24.2,18.6,21.5,24.2,18.6,21.5,13.9,62.3,0.0,0.0,0.0,,0.0,0.0,37.2,22.6,323.7,1014.0,72.2,21.3,174.8,15.1,8.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07684099999,LFMD,E5975,07690099999,16153099999,LFMN"
164,Monaco,Monte-Carlo,5/26/2024,13:00:00,18.4,17.3,17.7,18.4,17.3,17.7,13.7,77.3,0.4,3.2,4.17,rain,0.0,,8.6,8.6,104.0,1015.1,71.4,24.0,255.9,22.7,8.0,10.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
165,Canada,Montreal,10/8/1978,\N,6.2,2.3,4.0,2.0,-2.6,-0.5,-2.3,64.0,0.0,0.0,0.0,,,0.0,,29.6,283.9,1012.7,74.2,23.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"716,270,947,927,162,000,000,000,000,000,000"
166,Canada,Montreal,9/30/1979,\N,20.4,9.7,13.8,20.4,7.7,13.5,11.5,86.4,0.0,0.0,0.0,,,0.0,,20.9,105.7,1016.3,83.9,10.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"716,270,947,927,162,000,000,000,000,000,000"
167,Canada,Montreal,9/28/1980,\N,10.4,0.4,7.0,10.4,-1.0,4.4,1.3,69.5,1.0,100.0,4.17,rain,,0.0,,27.7,286.0,1020.5,42.9,28.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
168,Canada,Montreal,9/27/1981,\N,19.7,12.0,15.9,19.7,12.0,15.9,13.6,86.4,18.0,100.0,4.17,rain,,0.0,,29.0,185.9,1007.0,91.6,12.5,,,,,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
169,Canada,Montreal,6/13/1982,\N,20.0,11.3,15.7,20.0,11.3,15.7,11.0,73.9,0.2,100.0,4.17,rain,,,,32.9,172.7,1015.1,95.1,19.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"71,627,094,792,716,200,000,000,000,000,000,000,000,000,000"
170,Canada,Montreal,6/12/1983,\N,29.3,14.8,21.7,29.7,14.8,21.9,14.7,65.3,3.6,100.0,4.17,rain,,,,24.8,229.9,1016.0,68.9,21.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
171,Canada,Montreal,6/17/1984,\N,26.7,13.8,20.2,27.0,13.8,20.2,12.2,61.1,0.2,100.0,4.17,rain,,,,20.7,185.1,1016.4,58.2,22.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
172,Canada,Montreal,6/16/1985,\N,19.8,10.3,15.2,19.8,10.3,15.2,11.8,80.3,1.0,100.0,4.17,rain,,,,10.7,119.8,1010.9,86.1,19.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"716,270,947,927,162,000,000,000,000,000,000"
173,Canada,Montreal,6/15/1986,\N,23.9,13.5,19.1,23.9,13.5,19.1,11.3,61.2,0.0,0.0,0.0,,,,,22.7,235.7,1014.9,41.1,30.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,162,709,479,271,260,000,000,000,000,000,000,000,000,000,000,000,000,000"
174,Canada,Montreal,6/12/1988,\N,28.7,15.8,22.2,28.6,15.8,22.2,11.6,51.5,0.0,0.0,0.0,,,,,32.2,244.7,1010.0,52.7,23.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"716,270,947,927,137,000,000,000,000,000,000"
175,Canada,Montreal,6/18/1989,\N,18.7,1.1,13.2,18.7,-3.7,12.4,9.5,78.6,5.0,100.0,8.33,rain,,,,26.1,256.1,1014.6,69.8,20.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"716,270,947,927,137,000,000,000,000,000,000"
176,Canada,Montreal,6/10/1990,\N,17.5,13.4,15.0,17.5,13.4,15.0,13.1,88.6,5.0,100.0,12.5,rain,,,,27.0,11.6,1008.5,98.1,10.8,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"716,270,947,927,137,000,000,000,000,000,000"
177,Canada,Montreal,6/2/1991,\N,24.7,10.9,18.4,24.7,10.9,18.4,6.9,49.5,0.0,0.0,0.0,,,,,20.5,294.8,1009.6,42.2,33.1,,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"716,270,947,927,137,000,000,000,000,000,000"
178,Canada,Montreal,6/14/1992,\N,24.9,10.9,17.1,24.9,10.9,17.1,10.5,66.3,0.192,100.0,4.17,rain,,,,19.4,333.6,1007.3,68.7,24.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71,627,094,792,711,800,000,000,000,000,000,000,000,000,000"
179,Canada,Montreal,6/13/1993,\N,29.1,14.5,22.4,28.5,14.5,22.3,13.2,58.3,0.0,0.0,0.0,,,,,16.9,225.6,1021.0,44.4,32.9,,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000"
180,Canada,Montreal,6/12/1994,\N,24.0,6.1,17.6,24.0,6.1,17.6,12.6,73.9,6.829,100.0,16.67,rain,,,,29.9,192.8,1014.4,78.5,20.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"716,270,947,927,137,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
181,Canada,Montreal,6/11/1995,\N,22.7,13.8,18.1,22.7,13.8,18.1,14.1,78.4,1.665,100.0,8.33,rain,,,,27.7,197.1,1007.7,83.6,14.3,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"7,162,709,479,271,370,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
182,Canada,Montreal,6/16/1996,\N,22.1,9.8,16.6,22.1,8.5,16.5,9.8,65.4,0.296,100.0,4.17,rain,,,,11.2,279.8,1019.8,62.6,26.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
183,Canada,Montreal,6/15/1997,\N,23.4,8.3,16.5,23.4,6.4,16.3,4.4,46.6,0.011,100.0,4.17,rain,,,,24.8,250.2,1012.2,42.0,22.7,,,,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
184,Canada,Montreal,6/7/1998,\N,14.8,10.4,12.6,14.8,10.4,12.6,8.7,77.1,0.0,0.0,0.0,,,,,18.0,266.2,1011.9,95.6,20.6,,,,,Overcast,Cloudy skies throughout the day.,cloudy,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
185,Canada,Montreal,6/13/1999,\N,31.0,15.5,24.4,30.5,15.5,24.5,14.5,55.4,0.0,0.0,0.0,,,,,18.7,182.7,1019.7,15.9,20.5,,,,,Clear,Clear conditions throughout the day.,clear-day,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
186,Canada,Montreal,6/18/2000,\N,18.0,11.0,14.1,18.0,11.0,14.1,6.9,63.0,1.0,100.0,4.17,rain,0.0,0.0,,13.1,337.5,1020.4,56.5,17.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"713,770,999,997,137,000,000,000,000,000,000"
187,Canada,Montreal,6/10/2001,\N,26.1,15.0,21.0,26.1,15.0,21.0,10.0,50.6,0.0,0.0,0.0,,0.0,0.0,,13.3,244.0,1008.1,26.8,18.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"713,770,999,997,137,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
188,Canada,Montreal,6/9/2002,\N,24.0,16.9,19.7,24.0,16.9,19.7,11.6,61.2,0.002,100.0,4.17,rain,0.0,0.0,,16.8,332.7,1015.6,57.4,17.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"7,137,109,999,971,520,000,000,000,000,000,000,000,000,000,000,000,000,000"
189,Canada,Montreal,6/15/2003,\N,19.1,14.0,16.5,19.1,14.0,16.5,10.7,70.6,0.012,100.0,4.17,rain,0.0,0.0,,13.1,3.6,1016.1,61.8,16.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"713,770,999,997,137,000,000,000,000,000,000"
190,Canada,Montreal,6/13/2004,\N,25.1,12.9,19.9,25.1,12.9,19.9,9.0,49.9,0.0,0.0,0.0,,0.0,0.0,,11.2,175.6,1017.4,40.0,18.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"713,770,999,997,137,000,000,000,000,000,000"
191,Canada,Montreal,6/12/2005,13:00:00,32.0,24.0,27.1,34.2,24.0,28.4,20.4,67.4,0.0,0.0,0.0,,0.0,0.0,33.5,13.0,220.9,1011.6,21.3,10.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"713,770,999,997,137,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
192,Canada,Montreal,6/25/2006,13:00:00,28.0,15.0,22.5,27.4,15.0,22.4,10.6,48.7,0.0,0.0,0.0,,0.0,0.0,,7.6,38.2,1020.2,27.3,20.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000"
193,Canada,Montreal,6/10/2007,17:00:00,26.1,16.9,21.6,26.1,16.9,21.6,13.3,59.7,0.0,0.0,0.0,,0.0,0.0,33.5,10.5,359.2,1016.4,29.2,21.9,,,,,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000"
194,Canada,Montreal,6/8/2008,17:00:00,31.0,21.1,24.9,32.7,21.1,25.6,19.6,73.5,8.586,100.0,4.17,rain,0.0,0.0,50.6,17.0,226.8,1007.6,35.4,19.4,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"71,627,094,792,713,700,000,000,000,000,000,000,000,000,000"
195,Canada,Montreal,6/13/2010,16:00:00,26.0,15.8,20.6,26.0,15.8,20.6,13.4,65.6,0.0,0.0,0.0,,0.0,0.0,,9.4,32.0,1013.5,33.6,19.6,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA"
196,Canada,Montreal,6/12/2011,17:00:00,17.0,13.8,15.5,17.0,13.8,15.5,13.8,90.1,36.218,100.0,45.83,rain,0.0,0.0,52.4,9.5,190.9,1009.7,94.7,15.5,,,,,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA"
197,Canada,Montreal,6/10/2012,18:00:00,26.1,14.9,21.3,26.1,14.9,21.3,9.0,48.3,0.0,0.0,0.0,,0.0,0.0,,7.6,99.7,1017.7,15.6,22.2,,,,,Clear,Clear conditions throughout the day.,clear-day,"71627094792,71377099999,71371099999,CWIZ,71612099999,CWTA"
198,Canada,Montreal,6/9/2013,18:00:00,23.5,14.9,18.5,23.5,14.9,18.5,12.6,72.1,0.004,100.0,4.17,rain,0.0,0.0,31.3,15.0,282.4,1018.0,36.4,19.3,338.8,29.4,9.0,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999"
199,Canada,Montreal,6/8/2014,18:00:00,27.8,15.6,22.1,27.4,15.6,22.1,11.1,51.6,0.0,0.0,0.0,,0.0,0.0,,15.7,242.0,1012.0,15.1,21.9,,,,,Clear,Clear conditions throughout the day.,clear-day,"71627094792,71377099999,71371099999,CWIZ"
200,Canada,Montreal,6/7/2015,18:00:00,21.7,11.1,17.3,21.7,11.1,17.3,4.8,45.5,0.0,0.0,0.0,,0.0,0.0,39.6,18.4,152.2,1017.5,49.6,21.5,280.7,24.5,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999"
201,Canada,Montreal,6/12/2016,18:00:00,15.4,10.2,12.2,15.4,10.2,12.2,7.2,72.0,0.0,0.0,0.0,,0.0,0.0,42.4,16.7,2.3,1003.3,84.3,17.5,93.0,8.0,3.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999"
202,Canada,Montreal,6/11/2017,18:00:00,29.0,21.3,25.6,29.3,21.3,25.7,15.5,54.2,0.0,0.0,0.0,,0.0,0.0,44.3,13.4,200.5,1008.6,22.4,20.8,315.8,27.3,9.0,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"71627094792,71377099999,71371099999,CWIZ,CWTA,71612099999"
203,Canada,Montreal,6/10/2018,18:10:00,20.0,12.1,16.2,20.0,12.1,16.2,1.5,37.4,0.0,0.0,0.0,,0.0,0.0,28.4,11.2,30.3,1019.5,18.8,22.6,319.8,27.6,10.0,,Clear,Clear conditions throughout the day.,clear-day,"71627094792,71377099999,71371099999,CWIZ,C8027,CWTA,71612099999"
204,Canada,Montreal,6/9/2019,18:10:00,29.6,15.8,23.0,27.9,15.8,22.5,3.6,30.4,0.0,0.0,0.0,,0.0,0.0,33.5,9.4,183.4,1023.8,16.6,22.3,334.6,28.8,9.0,,Clear,Clear conditions throughout the day.,clear-day,"71627094792,71377099999,71371099999,CWIZ,C8027,CWTA,71612099999"
205,Canada,Montreal,6/19/2022,18:00:00,21.9,10.0,15.8,21.9,7.7,15.6,3.0,44.7,0.0,0.0,0.0,,0.0,0.0,50.0,16.8,354.9,1014.3,16.5,22.3,340.4,29.3,10.0,10.0,Clear,Clear conditions throughout the day.,clear-day,"71627094792,71377099999,71371099999,CWIZ,F8061,CWTA,71612099999"
206,Canada,Montreal,6/18/2023,18:00:00,18.8,11.5,15.1,18.8,11.5,15.1,11.6,80.2,0.018,100.0,4.17,rain,0.0,0.0,31.7,11.3,30.5,1012.7,73.6,17.5,168.2,14.6,7.0,10.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"71627094792,71377099999,71371099999,CWIZ,F8061,CWTA,71612099999"
207,Canada,Montreal,6/9/2024,18:00:00,22.9,15.0,19.0,0.0,0.0,29.0,10.9,63.2,2.1,5.0,2.0,,,,39.2,11.5,222.9,1012.0,0.2,13.8,,,,,Clear,,clear-day,
208,France,Magny Cours,7/7/1991,\N,27.1,15.1,21.8,28.1,15.1,21.9,16.8,74.7,0.008,100.0,4.17,rain,,,,13.6,281.3,1018.4,55.7,12.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
209,France,Magny Cours,7/5/1992,\N,18.8,13.6,15.7,18.8,13.6,15.7,14.8,94.6,3.37,100.0,20.83,rain,,,,14.8,308.6,1011.3,80.9,9.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"725,509,999,907,260,000,000"
210,France,Magny Cours,7/4/1993,\N,29.1,12.5,22.9,30.4,12.5,23.2,16.1,68.0,0.0,0.0,0.0,,,,,11.2,89.3,1022.9,26.4,10.1,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"725,509,999,907,260,000,000"
211,France,Magny Cours,7/3/1994,\N,32.1,18.1,25.7,33.7,18.1,26.6,19.7,72.2,0.0,0.0,0.0,,,,,14.4,233.1,1013.8,22.8,11.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"725,509,999,907,260,000,000"
212,France,Magny Cours,7/2/1995,\N,25.1,16.4,20.4,25.1,16.4,20.4,16.5,79.3,2.496,100.0,16.67,rain,,,,22.3,238.0,1008.2,82.8,13.8,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"725,509,999,907,260,000,000"
213,France,Magny Cours,6/30/1996,\N,23.1,6.0,16.0,23.1,6.0,15.9,8.6,63.8,0.0,0.0,0.0,,,,,22.3,285.8,1019.6,67.6,12.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"725,509,999,907,260,000,000"
214,France,Magny Cours,6/29/1997,\N,18.8,12.1,14.4,18.8,12.1,14.4,12.3,87.7,28.057,100.0,20.83,rain,,,,14.8,352.8,1003.0,89.2,15.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"725,509,999,907,260,000,000"
215,France,Magny Cours,6/28/1998,\N,22.1,11.7,17.7,22.1,11.7,17.7,10.8,66.8,0.5,100.0,4.17,rain,,,,22.3,291.8,1020.4,80.9,12.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72,550,999,990,725,500,000,000,000,000,000"
216,France,Magny Cours,6/27/1999,\N,20.0,14.6,16.5,20.0,14.6,16.5,14.1,86.1,19.969,100.0,37.5,rain,,,,22.8,229.5,1009.2,91.8,9.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72,550,999,990,726,000,000,000,000,000,000"
217,France,Magny Cours,7/2/2000,\N,30.6,16.7,22.8,30.4,16.7,22.8,16.5,71.7,2.292,100.0,12.5,rain,,,,29.2,226.9,1010.3,68.5,17.2,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72,550,999,990,726,000,000,000,000,000,000"
218,France,Magny Cours,7/1/2001,\N,24.9,11.9,19.5,24.9,11.9,19.5,11.2,61.5,0.0,0.0,0.0,,0.0,0.0,,14.9,4.5,1026.9,23.9,21.3,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72,550,999,990,726,000,000,000,000,000,000"
219,France,Magny Cours,7/21/2002,\N,25.2,13.4,19.7,25.2,13.4,19.7,11.3,62.0,0.0,0.0,0.0,,,,,14.6,315.7,1016.6,43.5,20.2,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
220,France,Magny Cours,7/6/2003,\N,24.2,7.5,16.9,24.2,7.5,16.9,10.1,68.7,0.174,100.0,4.17,rain,0.0,0.0,,13.5,352.3,1019.8,35.9,27.9,,,,,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
221,France,Magny Cours,7/4/2004,\N,27.5,6.5,17.7,26.8,6.5,17.6,8.8,61.2,0.0,0.0,0.0,,0.0,0.0,,19.7,237.2,1016.8,37.8,31.7,,,,,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
222,France,Magny Cours,7/3/2005,14:00:00,30.1,13.3,22.0,29.6,13.3,22.0,15.5,70.6,0.174,100.0,4.17,rain,0.0,0.0,29.5,14.8,121.6,1016.8,24.3,22.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
223,France,Magny Cours,7/16/2006,14:00:00,33.2,16.7,25.9,33.5,16.7,25.9,14.9,53.6,0.0,0.0,0.0,,0.0,0.0,35.3,18.8,62.4,1020.9,9.2,26.6,,,,,Clear,Clear conditions throughout the day.,clear-day,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
224,France,Magny Cours,7/1/2007,12:00:00,22.1,15.1,18.3,22.1,15.1,18.3,14.4,78.9,0.151,100.0,12.5,rain,0.0,0.0,26.3,18.9,253.1,1011.3,64.4,18.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
225,France,Magny Cours,6/22/2008,12:00:00,26.5,17.9,21.7,26.5,17.9,21.7,18.9,84.6,1.276,100.0,25.0,rain,,,31.7,18.7,187.3,1016.4,59.8,16.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"7,255,099,999,072,570,000,000,000,000,000,000,000,000,000"
226,UK,Silverstone,7/17/1971,\N,18.1,9.1,13.9,18.1,7.3,13.9,7.1,65.5,,0.0,0.0,,,,,22.3,349.0,,31.7,9.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,3562399999
227,UK,Silverstone,7/14/1973,\N,19.8,12.9,16.7,19.8,12.9,16.7,13.4,81.0,0.0,0.0,0.0,,,0.0,,13.9,135.4,1005.6,87.5,11.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,462,099,999,036,440,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
228,UK,Silverstone,7/19/1975,\N,21.5,12.7,17.2,21.5,12.7,17.2,13.8,81.1,0.331,100.0,8.33,rain,,0.0,,20.2,214.4,1015.2,67.4,19.1,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"346,209,999,903,644,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
229,UK,Silverstone,7/16/1977,\N,20.9,9.6,15.5,20.9,8.3,15.3,10.0,71.5,0.0,0.0,0.0,,,,,19.4,250.2,1021.5,64.1,16.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,462,099,999,036,720,000,000,000,000,000,000,000,000,000"
230,UK,Silverstone,7/14/1979,\N,20.6,10.7,16.3,20.6,10.7,16.3,8.8,62.1,0.0,0.0,0.0,,,,,14.8,312.6,1026.9,74.2,31.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"352,909,999,903,462,000,000,000,000,000,000,000,000,000,000,000,000,000"
231,UK,Silverstone,7/18/1981,\N,18.6,9.8,14.1,18.6,9.6,14.1,8.3,70.1,0.357,100.0,8.33,rain,,,,20.0,337.5,1018.3,69.5,23.6,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"352,909,999,903,644,000,000,000,000,000,000,000,000,000,000,000,000,000"
232,UK,Silverstone,7/16/1983,\N,31.3,16.9,24.4,30.9,16.9,24.5,16.2,63.2,0.0,0.0,0.0,,,,,11.2,233.8,1013.7,42.9,7.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,529,099,999,036,440,000,000,000,000,000,000,000,000,000"
233,UK,Silverstone,7/21/1985,\N,17.4,7.9,12.7,17.4,6.5,12.4,8.9,79.2,0.119,100.0,4.17,rain,,,,23.7,213.2,1019.4,62.5,27.5,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3,647,099,999,036,490,000,000,000,000,000,000,000,000,000"
234,UK,Silverstone,7/12/1987,\N,20.7,10.5,16.2,20.7,10.5,16.2,11.0,72.7,0.0,0.0,0.0,,,,,15.9,269.0,1017.0,58.7,32.9,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
235,UK,Silverstone,7/10/1988,\N,17.6,14.4,16.1,17.6,14.4,16.1,13.9,86.8,0.918,100.0,8.33,rain,,,,30.8,201.9,1012.1,98.3,14.7,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"35,290,999,990,346,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
236,UK,Silverstone,7/16/1989,\N,24.8,13.4,18.1,24.8,13.4,18.1,13.1,73.9,0.0,0.0,0.0,,,,,18.1,358.0,1026.2,52.3,16.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"352,909,999,903,462,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
237,UK,Silverstone,7/15/1990,\N,29.1,9.7,19.0,28.1,8.2,18.7,10.7,64.0,0.0,0.0,0.0,,,,,18.7,103.2,1018.2,55.2,19.0,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
238,UK,Silverstone,7/14/1991,\N,22.4,11.8,17.0,22.4,11.8,17.0,11.0,70.3,0.0,0.0,0.0,,,,,21.9,258.0,1014.8,57.9,27.4,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,649,099,999,035,600,000,000,000,000,000,000,000,000,000"
239,UK,Silverstone,7/12/1992,\N,20.7,13.0,16.1,20.7,13.0,16.1,10.9,73.4,1.607,100.0,8.33,rain,,,,25.0,258.0,1006.7,61.4,35.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3,529,099,999,034,620,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
240,UK,Silverstone,7/11/1993,\N,15.4,5.9,10.8,15.4,5.1,10.4,6.5,76.7,0.69,100.0,4.17,rain,,,,15.7,266.2,1011.5,61.7,37.0,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
241,UK,Silverstone,7/10/1994,\N,24.7,10.9,17.6,24.7,10.9,17.6,10.1,65.5,0.0,0.0,0.0,,,,,21.9,200.1,1020.8,62.0,32.8,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
242,UK,Silverstone,7/16/1995,\N,20.6,13.2,17.2,20.6,13.2,17.2,12.4,75.1,0.0,0.0,0.0,,,,,15.9,249.5,1010.3,74.4,23.7,,,,,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3,649,099,999,035,600,000,000,000,000,000,000,000,000,000"
243,UK,Silverstone,7/14/1996,\N,24.4,14.7,19.3,24.4,14.7,19.3,14.8,76.9,0.015,100.0,4.17,rain,,,,17.7,287.0,1025.3,76.3,13.7,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
244,UK,Silverstone,7/13/1997,\N,21.6,14.7,17.6,21.6,14.7,17.6,13.2,76.9,4.908,100.0,8.33,rain,,,,21.6,205.5,1015.0,82.7,19.9,,,,,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"364,709,999,903,649,000,000,000,000,000,000,000,000,000,000,000,000,000"
245,UK,Silverstone,7/12/1998,\N,18.1,13.7,16.2,18.1,13.7,16.2,14.2,88.2,4.434,100.0,8.33,rain,,,,33.4,230.8,1001.3,93.9,16.8,,,,,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"3,529,099,999,034,620,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
