constructorStandingsId,raceId,constructorId,points,position,positionText,wins
24263,339,5,2.0,8,8,0
24264,339,205,0.0,10,10,0
24265,339,15,0.0,9,9,0
24266,339,164,0.0,11,11,0
24267,339,166,0.0,12,12,0
24268,340,6,90.0,2,2,1
24269,340,1,109.0,1,1,2
24270,340,9,73.0,3,3,1
24271,340,131,60.0,4,4,0
24272,340,10,18.0,6,6,0
24273,340,3,6.0,7,7,0
24274,340,4,46.0,5,5,0
24275,340,5,2.0,8,8,0
24276,340,205,0.0,10,10,0
24277,340,15,0.0,9,9,0
24278,340,164,0.0,11,11,0
24279,340,166,0.0,12,12,0
24280,341,6,116.0,2,2,1
24281,341,1,119.0,1,1,2
24282,341,9,113.0,3,3,2
24283,341,131,72.0,4,4,0
24284,341,10,24.0,6,6,0
24285,341,3,8.0,7,7,0
24286,341,4,50.0,5,5,0
24287,341,5,3.0,8,8,0
24288,341,205,0.0,10,10,0
24289,341,15,0.0,9,9,0
24290,341,164,0.0,11,11,0
24291,341,166,0.0,12,12,0
24316,343,6,146.0,3,3,1
24315,342,166,0.0,12,12,0
24314,342,164,0.0,11,11,0
24312,342,205,0.0,10,10,0
24310,342,4,65.0,5,5,0
24307,342,131,78.0,4,4,0
24313,342,15,0.0,9,9,0
24309,342,3,8.0,7,7,0
24311,342,5,4.0,8,8,0
24308,342,10,30.0,6,6,0
24306,342,9,156.0,1,1,3
24305,342,1,129.0,3,3,2
24304,342,6,136.0,2,2,1
24317,343,1,172.0,1,1,3
24318,343,9,171.0,2,2,3
24319,343,131,100.0,4,4,0
24320,343,10,32.0,6,6,0
24321,343,3,8.0,7,7,0
24322,343,4,73.0,5,5,0
24323,343,5,4.0,8,8,0
24324,343,205,0.0,10,10,0
24325,343,15,1.0,9,9,0
24326,343,164,0.0,11,11,0
24327,343,166,0.0,12,12,0
24328,344,6,161.0,3,3,1
24329,344,1,215.0,1,1,4
24330,344,9,193.0,2,2,3
24331,344,131,108.0,4,4,0
24332,344,10,35.0,6,6,0
24333,344,3,8.0,8,8,0
24334,344,4,79.0,5,5,0
24335,344,5,8.0,7,7,0
24336,344,205,0.0,10,10,0
24337,344,15,1.0,9,9,0
24338,344,164,0.0,11,11,0
24339,344,166,0.0,12,12,0
24340,345,6,165.0,3,3,1
24341,345,1,248.0,1,1,4
24342,345,9,218.0,2,2,4
24343,345,131,109.0,4,4,0
24344,345,10,43.0,6,6,0
24345,345,3,20.0,7,7,0
24346,345,4,89.0,5,5,0
24347,345,5,10.0,8,8,0
24348,345,205,0.0,10,10,0
24349,345,15,7.0,9,9,0
24350,345,164,0.0,11,11,0
24351,345,166,0.0,12,12,0
24352,346,6,165.0,3,3,1
24353,346,1,278.0,1,1,4
24354,346,9,249.0,2,2,5
24355,346,131,126.0,4,4,0
24356,346,10,47.0,6,6,0
24357,346,3,31.0,7,7,0
24358,346,4,89.0,5,5,0
24359,346,5,10.0,9,9,0
24360,346,205,0.0,10,10,0
24361,346,15,15.0,8,8,0
24362,346,164,0.0,11,11,0
24363,346,166,0.0,12,12,0
24364,347,6,208.0,3,3,2
24365,347,1,300.0,1,1,4
24366,347,9,272.0,2,2,5
24367,347,131,132.0,4,4,0
24368,347,10,47.0,6,6,0
24369,347,3,31.0,7,7,0
24370,347,4,96.0,5,5,0
24371,347,5,10.0,9,9,0
24372,347,205,0.0,10,10,0
24373,347,15,15.0,8,8,0
24374,347,164,0.0,11,11,0
24375,347,166,0.0,12,12,0
24376,348,6,238.0,3,3,2
24377,348,1,304.0,2,2,4
24378,348,9,312.0,1,1,6
24379,348,131,132.0,4,4,0
24380,348,10,47.0,6,6,0
24381,348,3,40.0,7,7,0
24382,348,4,106.0,5,5,0
24383,348,5,10.0,9,9,0
24384,348,205,0.0,10,10,0
24385,348,15,23.0,8,8,0
24386,348,164,0.0,11,11,0
24387,348,166,0.0,12,12,0
24388,349,6,250.0,3,3,2
24389,349,1,329.0,2,2,5
24390,349,9,330.0,1,1,6
24391,349,131,146.0,4,4,0
24392,349,10,58.0,6,6,0
24393,349,3,40.0,7,7,0
24394,349,4,123.0,5,5,0
24395,349,5,10.0,9,9,0
24396,349,205,0.0,10,10,0
24397,349,15,27.0,8,8,0
24398,349,164,0.0,11,11,0
24399,349,166,0.0,12,12,0
24400,350,6,290.0,3,3,3
24401,350,1,347.0,2,2,5
24402,350,9,350.0,1,1,6
24403,350,131,158.0,4,4,0
24404,350,10,58.0,6,6,0
24405,350,3,47.0,7,7,0
24406,350,4,127.0,5,5,0
24407,350,5,10.0,9,9,0
24408,350,205,0.0,10,10,0
24409,350,15,27.0,8,8,0
24410,350,164,0.0,11,11,0
24411,350,166,0.0,12,12,0
24447,351,166,0.0,12,12,0
24446,351,164,0.0,11,11,0
24445,351,15,27.0,8,8,0
24444,351,205,0.0,10,10,0
24443,351,5,10.0,9,9,0
24442,351,4,133.0,5,5,0
24437,351,1,359.0,2,2,5
24438,351,9,383.0,1,1,6
24439,351,131,168.0,4,4,0
24440,351,10,60.0,6,6,0
24441,351,3,56.0,7,7,0
24436,351,6,319.0,3,3,4
24483,353,166,0.0,12,12,0
24459,352,166,0.0,12,12,0
24458,352,164,0.0,11,11,0
24457,352,15,37.0,8,8,0
24456,352,205,0.0,10,10,0
24455,352,5,11.0,9,9,0
24454,352,4,133.0,5,5,0
24449,352,1,381.0,2,2,5
24450,352,9,426.0,1,1,7
24451,352,131,176.0,4,4,0
24452,352,10,60.0,6,6,0
24453,352,3,58.0,7,7,0
24448,352,6,334.0,3,3,4
24481,353,15,43.0,8,8,0
24479,353,5,11.0,9,9,0
24477,353,3,65.0,7,7,0
24475,353,131,188.0,4,4,0
24482,353,164,0.0,11,11,0
24478,353,4,143.0,5,5,0
24480,353,205,0.0,10,10,0
24474,353,9,426.0,1,1,7
24476,353,10,68.0,6,6,0
24473,353,1,399.0,2,2,5
24472,353,6,374.0,3,3,5
24484,354,6,389.0,3,3,5
24485,354,1,421.0,2,2,5
24486,354,9,469.0,1,1,8
24487,354,131,202.0,4,4,0
24488,354,10,68.0,7,7,0
24489,354,3,69.0,6,6,0
24490,354,4,145.0,5,5,0
24491,354,5,11.0,9,9,0
24492,354,205,0.0,10,10,0
24493,354,15,44.0,8,8,0
24494,354,164,0.0,11,11,0
24495,354,166,0.0,12,12,0
24496,355,6,396.0,3,3,5
24497,355,1,454.0,2,2,5
24498,355,9,498.0,1,1,9
24499,355,131,214.0,4,4,0
24500,355,10,68.0,7,7,0
24501,355,3,69.0,6,6,0
24502,355,4,163.0,5,5,0
24503,355,5,13.0,9,9,0
24504,355,205,0.0,10,10,0
24505,355,15,44.0,8,8,0
24506,355,164,0.0,11,11,0
24507,355,166,0.0,12,12,0
27983,75,4,58.0,1,1,4
24542,842,4,30.0,4,4,0
24541,842,1,48.0,2,2,0
24540,842,9,72.0,1,1,2
24669,841,131,0.0,10,10,0
24668,841,3,0.0,9,9,0
24667,841,166,0.0,8,8,0
24666,841,205,0.0,7,7,0
24665,841,10,3.0,6,6,0
24664,841,5,4.0,5,5,0
24663,841,6,18.0,3,3,0
24662,841,4,15.0,4,4,0
24661,841,1,26.0,2,2,0
24660,841,9,35.0,1,1,1
24543,842,6,36.0,3,3,0
24544,842,5,4.0,6,6,0
24545,842,10,4.0,7,7,0
24546,842,205,0.0,9,9,0
24547,842,166,0.0,10,10,0
24548,842,3,0.0,11,11,0
24549,842,131,2.0,8,8,0
24550,842,15,6.0,5,5,0
24551,842,164,0.0,12,12,0
24552,843,9,105.0,1,1,2
24553,843,1,85.0,2,2,1
24554,843,4,32.0,4,4,0
24555,843,6,50.0,3,3,0
24556,843,5,4.0,7,7,0
24557,843,10,4.0,8,8,0
24558,843,205,0.0,9,9,0
24559,843,166,0.0,11,11,0
24560,843,3,0.0,10,10,0
24561,843,131,16.0,5,5,0
24562,843,15,7.0,6,6,0
24563,843,164,0.0,12,12,0
24564,844,9,148.0,1,1,3
24565,844,1,105.0,2,2,1
24566,844,4,42.0,4,4,0
24567,844,6,65.0,3,3,0
24568,844,5,6.0,7,7,0
24569,844,10,4.0,8,8,0
24570,844,205,0.0,9,9,0
24571,844,166,0.0,11,11,0
24572,844,3,0.0,10,10,0
24573,844,131,26.0,5,5,0
24574,844,15,8.0,6,6,0
24575,844,164,0.0,12,12,0
24576,845,9,185.0,1,1,4
24577,845,1,138.0,2,2,1
24578,845,4,46.0,4,4,0
24579,845,6,75.0,3,3,0
24580,845,5,6.0,7,7,0
24581,845,10,4.0,8,8,0
24582,845,205,0.0,10,10,0
24583,845,166,0.0,11,11,0
24584,845,3,0.0,9,9,0
24585,845,131,40.0,5,5,0
24586,845,15,11.0,6,6,0
24587,845,164,0.0,12,12,0
24588,846,9,222.0,1,1,5
24589,846,1,161.0,2,2,1
24590,846,4,50.0,4,4,0
24591,846,6,93.0,3,3,0
24592,846,5,7.0,8,8,0
24593,846,10,10.0,7,7,0
24594,846,205,0.0,10,10,0
24595,846,166,0.0,11,11,0
24596,846,3,2.0,9,9,0
24597,846,131,40.0,5,5,0
24598,846,15,21.0,6,6,0
24599,846,164,0.0,12,12,0
24600,847,9,255.0,1,1,5
24601,847,1,186.0,2,2,2
24602,847,4,60.0,4,4,0
24603,847,6,101.0,3,3,0
24604,847,5,12.0,7,7,0
24605,847,10,10.0,8,8,0
24606,847,205,0.0,10,10,0
24607,847,166,0.0,12,12,0
24608,847,3,4.0,9,9,0
24609,847,131,52.0,5,5,0
24610,847,15,27.0,6,6,0
24611,847,164,0.0,11,11,0
24612,848,9,295.0,1,1,6
24613,848,1,206.0,2,2,2
24614,848,4,61.0,4,4,0
24615,848,6,129.0,3,3,0
24616,848,5,16.0,7,7,0
24617,848,10,12.0,8,8,0
24618,848,205,0.0,10,10,0
24619,848,166,0.0,12,12,0
24620,848,3,4.0,9,9,0
24621,848,131,58.0,5,5,0
24622,848,15,27.0,6,6,0
24623,848,164,0.0,11,11,0
24624,849,9,328.0,1,1,6
24625,849,1,218.0,2,2,2
24626,849,4,65.0,5,5,0
24627,849,6,164.0,3,3,1
24628,849,5,17.0,7,7,0
24629,849,10,12.0,8,8,0
24630,849,205,0.0,10,10,0
24631,849,166,0.0,12,12,0
24632,849,3,4.0,9,9,0
24633,849,131,68.0,4,4,0
24634,849,15,33.0,6,6,0
24635,849,164,0.0,11,11,0
24636,850,9,355.0,1,1,6
24637,850,1,243.0,2,2,3
24638,850,4,66.0,5,5,0
24639,850,6,192.0,3,3,1
24640,850,5,17.0,8,8,0
24641,850,10,20.0,7,7,0
24642,850,205,0.0,10,10,0
24643,850,166,0.0,12,12,0
24644,850,3,4.0,9,9,0
24645,850,131,78.0,4,4,0
24646,850,15,35.0,6,6,0
24647,850,164,0.0,11,11,0
24648,851,9,383.0,1,1,6
24649,851,1,280.0,2,2,4
24650,851,4,66.0,5,5,0
24651,851,6,215.0,3,3,1
24652,851,5,22.0,8,8,0
24653,851,10,26.0,7,7,0
24654,851,205,0.0,10,10,0
24655,851,166,0.0,12,12,0
24656,851,3,4.0,9,9,0
24657,851,131,80.0,4,4,0
24658,851,15,35.0,6,6,0
24659,851,164,0.0,11,11,0
24670,852,9,426.0,1,1,7
24671,852,1,295.0,2,2,4
24672,852,4,68.0,5,5,0
24673,852,6,231.0,3,3,1
24674,852,5,22.0,8,8,0
24675,852,10,32.0,7,7,0
24676,852,205,0.0,10,10,0
24677,852,166,0.0,12,12,0
24678,852,3,5.0,9,9,0
24679,852,131,98.0,4,4,0
24680,852,15,35.0,6,6,0
24681,852,164,0.0,11,11,0
24682,853,9,451.0,1,1,8
24683,853,1,325.0,2,2,4
24684,853,4,70.0,5,5,0
24685,853,6,254.0,3,3,1
24686,853,5,29.0,8,8,0
24687,853,10,36.0,6,6,0
24688,853,205,0.0,10,10,0
24689,853,166,0.0,12,12,0
24690,853,3,5.0,9,9,0
24691,853,131,108.0,4,4,0
24692,853,15,35.0,7,7,0
24693,853,164,0.0,11,11,0
24694,854,9,491.0,1,1,9
24695,854,1,353.0,2,2,4
24696,854,4,70.0,5,5,0
24697,854,6,268.0,3,3,1
24698,854,5,29.0,8,8,0
24699,854,10,48.0,6,6,0
24700,854,205,0.0,10,10,0
24701,854,166,0.0,12,12,0
24702,854,3,5.0,9,9,0
24703,854,131,114.0,4,4,0
24704,854,15,36.0,7,7,0
24705,854,164,0.0,11,11,0
24706,855,9,518.0,1,1,9
24707,855,1,388.0,2,2,5
24708,855,4,72.0,5,5,0
24709,855,6,292.0,3,3,1
24710,855,5,29.0,8,8,0
24711,855,10,48.0,6,6,0
24712,855,205,0.0,10,10,0
24713,855,166,0.0,12,12,0
24714,855,3,5.0,9,9,0
24715,855,131,123.0,4,4,0
24716,855,15,40.0,7,7,0
24717,855,164,0.0,11,11,0
24718,856,9,558.0,1,1,10
24719,856,1,418.0,2,2,5
24720,856,4,72.0,5,5,0
24721,856,6,310.0,3,3,1
24722,856,5,37.0,8,8,0
24723,856,10,49.0,6,6,0
24724,856,205,0.0,10,10,0
24725,856,166,0.0,12,12,0
24726,856,3,5.0,9,9,0
24727,856,131,127.0,4,4,0
24728,856,15,40.0,7,7,0
24729,856,164,0.0,11,11,0
24730,857,9,595.0,1,1,11
24731,857,1,442.0,2,2,5
24732,857,4,72.0,5,5,0
24733,857,6,325.0,3,3,1
24734,857,5,41.0,8,8,0
24735,857,10,51.0,6,6,0
24736,857,205,0.0,10,10,0
24737,857,166,0.0,12,12,0
24738,857,3,5.0,9,9,0
24739,857,131,145.0,4,4,0
24740,857,15,41.0,7,7,0
24741,857,164,0.0,11,11,0
24742,858,9,607.0,1,1,11
24743,858,1,482.0,2,2,6
24744,858,4,72.0,5,5,0
24745,858,6,353.0,3,3,1
24746,858,5,41.0,8,8,0
24747,858,10,57.0,6,6,0
24748,858,205,0.0,10,10,0
24749,858,166,0.0,12,12,0
24750,858,3,5.0,9,9,0
24751,858,131,159.0,4,4,0
24752,858,15,42.0,7,7,0
24753,858,164,0.0,11,11,0
24754,859,9,650.0,1,1,12
24755,859,1,497.0,2,2,6
24756,859,4,73.0,5,5,0
24757,859,6,375.0,3,3,1
24758,859,5,41.0,8,8,0
24759,859,10,69.0,6,6,0
24760,859,205,0.0,10,10,0
24761,859,166,0.0,12,12,0
24762,859,3,5.0,9,9,0
24763,859,131,165.0,4,4,0
24764,859,15,44.0,7,7,0
24765,859,164,0.0,11,11,0
25733,36,6,13.0,1,1,1
25743,36,12,0.0,10,10,0
25754,37,12,0.0,10,10,0
25765,38,12,0.0,10,10,0
25776,39,12,0.0,9,9,0
25787,40,12,0.0,10,10,0
25798,41,12,0.0,10,10,0
25809,42,12,0.0,10,10,0
25820,43,12,0.0,10,10,0
25831,44,12,0.0,10,10,0
25842,45,12,0.0,10,10,0
25853,46,12,0.0,10,10,0
25864,47,12,0.0,10,10,0
25875,48,12,0.0,10,10,0
25886,49,12,0.0,10,10,0
25897,50,12,1.0,9,9,0
25908,51,12,1.0,10,10,0
25919,52,12,1.0,10,10,0
27952,71,18,0.0,9,9,0
27962,72,18,0.0,9,9,0
27972,73,18,0.0,9,9,0
27982,74,18,0.0,9,9,0
28002,76,18,0.0,9,9,0
