resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
2267,127,35,16,11,10,7,7,7,0.0,61,\N,\N,\N,\N,\N,\N,11
2268,127,13,15,8,11,8,8,8,0.0,61,\N,\N,\N,\N,\N,\N,11
2269,127,15,4,14,8,9,9,9,0.0,61,\N,\N,\N,\N,\N,\N,11
2270,127,2,15,7,7,10,10,10,0.0,61,\N,\N,\N,\N,\N,\N,11
2271,127,17,18,23,19,11,11,11,0.0,60,\N,\N,\N,\N,\N,\N,12
2272,127,59,21,21,20,\N,R,12,0.0,50,\N,\N,\N,\N,\N,\N,75
2273,127,56,19,16,18,\N,R,13,0.0,45,\N,\N,\N,\N,\N,\N,30
2274,127,8,1,4,5,\N,R,14,0.0,44,\N,\N,\N,\N,\N,\N,43
2275,127,44,16,12,12,\N,R,15,0.0,44,\N,\N,\N,\N,\N,\N,37
2276,127,37,19,17,22,\N,R,16,0.0,30,\N,\N,\N,\N,\N,\N,30
2277,127,63,7,24,16,\N,R,17,0.0,26,\N,\N,\N,\N,\N,\N,6
2278,127,49,21,20,13,\N,R,18,0.0,25,\N,\N,\N,\N,\N,\N,75
2279,127,21,17,9,15,\N,R,19,0.0,19,\N,\N,\N,\N,\N,\N,9
2280,127,11,17,10,14,\N,R,20,0.0,5,\N,\N,\N,\N,\N,\N,6
2281,127,66,7,25,17,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,10
2282,127,62,18,22,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,\N,77
2283,128,30,6,1,1,1,1,1,10.0,65,1:30:29.981,5429981,\N,\N,\N,\N,1
2284,128,31,3,6,4,2,2,2,6.0,65,+35.630,5465611,\N,\N,\N,\N,1
2285,128,14,1,3,7,3,3,3,4.0,65,+42.623,5472604,\N,\N,\N,\N,1
2286,128,2,15,7,8,4,4,4,3.0,65,+1:06.697,5496678,\N,\N,\N,\N,1
2287,128,13,15,8,11,5,5,5,2.0,65,+1:18.973,5508954,\N,\N,\N,\N,1
2288,128,49,21,20,10,6,6,6,1.0,65,+1:20.430,5510411,\N,\N,\N,\N,1
2289,128,35,16,11,15,7,7,7,0.0,64,\N,\N,\N,\N,\N,\N,11
2290,128,66,7,25,19,8,8,8,0.0,64,\N,\N,\N,\N,\N,\N,11
2291,128,63,7,24,17,9,9,9,0.0,64,\N,\N,\N,\N,\N,\N,11
2292,128,15,4,14,9,10,10,10,0.0,63,\N,\N,\N,\N,\N,\N,5
2293,128,23,3,5,3,11,11,11,0.0,63,\N,\N,\N,\N,\N,\N,5
2294,128,18,4,15,6,12,12,12,0.0,60,\N,\N,\N,\N,\N,\N,9
2295,128,44,16,12,13,\N,R,13,0.0,43,\N,\N,\N,\N,\N,\N,43
2296,128,56,19,16,22,\N,R,14,0.0,41,\N,\N,\N,\N,\N,\N,9
2297,128,59,21,21,14,\N,R,15,0.0,40,\N,\N,\N,\N,\N,\N,9
2298,128,11,17,10,18,\N,R,16,0.0,10,\N,\N,\N,\N,\N,\N,20
2299,128,21,17,9,12,\N,R,17,0.0,5,\N,\N,\N,\N,\N,\N,9
2300,128,8,1,4,5,\N,R,18,0.0,4,\N,\N,\N,\N,\N,\N,65
2301,128,37,19,17,16,\N,R,19,0.0,2,\N,\N,\N,\N,\N,\N,20
2302,128,22,6,2,2,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,6
2303,128,17,18,22,20,\N,W,21,0.0,0,\N,\N,\N,\N,\N,\N,78
2304,128,62,18,23,21,\N,W,22,0.0,0,\N,\N,\N,\N,\N,\N,78
2305,129,30,6,1,3,1,1,1,10.0,71,1:33:51.562,5631562,\N,\N,\N,\N,1
2306,129,22,6,2,1,2,2,2,6.0,71,+0.182,5631744,\N,\N,\N,\N,1
2307,129,31,3,6,4,3,3,3,4.0,71,+17.730,5649292,\N,\N,\N,\N,1
2308,129,23,3,5,2,4,4,4,3.0,71,+18.448,5650010,\N,\N,\N,\N,1
2309,129,21,17,9,15,5,5,5,2.0,71,+49.965,5681527,\N,\N,\N,\N,1
2310,129,14,1,3,8,6,6,6,1.0,71,+50.672,5682234,\N,\N,\N,\N,1
2311,129,18,4,15,13,7,7,7,0.0,71,+51.229,5682791,\N,\N,\N,\N,1
2312,129,63,7,24,10,8,8,8,0.0,71,+1:09.425,5700987,\N,\N,\N,\N,1
2313,129,66,7,25,14,9,9,9,0.0,71,+1:09.718,5701280,\N,\N,\N,\N,1
2314,129,35,16,11,17,10,10,10,0.0,70,\N,\N,\N,\N,\N,\N,11
2315,129,49,21,20,11,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,12
2316,129,17,18,23,21,12,12,12,0.0,69,\N,\N,\N,\N,\N,\N,12
2317,129,15,4,14,16,\N,R,13,0.0,44,\N,\N,\N,\N,\N,\N,32
2318,129,62,18,22,22,\N,R,14,0.0,42,\N,\N,\N,\N,\N,\N,5
2319,129,56,19,16,20,\N,R,15,0.0,38,\N,\N,\N,\N,\N,\N,9
2320,129,2,15,7,5,\N,R,16,0.0,27,\N,\N,\N,\N,\N,\N,4
2321,129,11,17,10,18,\N,R,17,0.0,26,\N,\N,\N,\N,\N,\N,4
2322,129,44,16,12,9,\N,R,18,0.0,22,\N,\N,\N,\N,\N,\N,5
2323,129,13,15,8,7,\N,R,19,0.0,7,\N,\N,\N,\N,\N,\N,22
2324,129,8,1,4,6,\N,R,20,0.0,5,\N,\N,\N,\N,\N,\N,5
2325,129,59,21,21,12,\N,R,21,0.0,2,\N,\N,\N,\N,\N,\N,4
2326,129,37,19,17,19,\N,R,22,0.0,0,\N,\N,\N,\N,\N,\N,37
2327,130,14,1,3,2,1,1,1,10.0,78,1:45:39.055,6339055,\N,\N,\N,\N,1
2328,130,30,6,1,3,2,2,2,6.0,78,+1.050,6340105,\N,\N,\N,\N,1
2329,130,23,3,5,4,3,3,3,4.0,78,+1:07.450,6406505,\N,\N,\N,\N,1
2330,130,15,4,14,7,4,4,4,3.0,77,\N,\N,\N,\N,\N,\N,11
2331,130,21,17,9,11,5,5,5,2.0,77,\N,\N,\N,\N,\N,\N,11
2332,130,49,21,20,12,6,6,6,1.0,77,\N,\N,\N,\N,\N,\N,11
2333,130,22,6,2,5,7,7,7,0.0,77,\N,\N,\N,\N,\N,\N,11
2334,130,2,15,7,15,8,8,8,0.0,76,\N,\N,\N,\N,\N,\N,12
2335,130,56,19,16,19,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,12
2336,130,37,19,17,17,10,10,10,0.0,76,\N,\N,\N,\N,\N,\N,12
2337,130,17,18,23,20,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,12
2338,130,59,21,21,21,12,12,12,0.0,76,\N,\N,\N,\N,\N,\N,12
2339,130,63,7,24,9,\N,R,13,0.0,69,\N,\N,\N,\N,\N,\N,23
2340,130,13,15,8,13,\N,R,14,0.0,63,\N,\N,\N,\N,\N,\N,3
2341,130,44,16,12,18,\N,R,15,0.0,51,\N,\N,\N,\N,\N,\N,4
2342,130,18,4,15,8,\N,R,16,0.0,51,\N,\N,\N,\N,\N,\N,4
2343,130,31,3,6,1,\N,R,17,0.0,46,\N,\N,\N,\N,\N,\N,5
2344,130,35,16,11,14,\N,R,18,0.0,44,\N,\N,\N,\N,\N,\N,26
2345,130,8,1,4,6,\N,R,19,0.0,41,\N,\N,\N,\N,\N,\N,4
2346,130,62,18,22,22,\N,R,20,0.0,29,\N,\N,\N,\N,\N,\N,3
2347,130,11,17,10,16,\N,R,21,0.0,22,\N,\N,\N,\N,\N,\N,20
2348,130,66,7,25,10,\N,R,22,0.0,15,\N,\N,\N,\N,\N,\N,3
2349,131,30,6,1,2,1,1,1,10.0,70,1:33:36.111,5616111,\N,\N,\N,\N,1
2350,131,14,1,3,8,2,2,2,6.0,70,+1.132,5617243,\N,\N,\N,\N,1
2351,131,22,6,2,3,3,3,3,4.0,70,+7.082,5623193,\N,\N,\N,\N,1
2352,131,8,1,4,5,4,4,4,3.0,70,+37.563,5653674,\N,\N,\N,\N,1
2353,131,21,17,9,6,5,5,5,2.0,70,+42.812,5658923,\N,\N,\N,\N,1
2354,131,15,4,14,10,6,6,6,1.0,70,+48.947,5665058,\N,\N,\N,\N,1
2355,131,23,3,5,4,7,7,7,0.0,70,\N,\N,\N,\N,\N,\N,5
2356,131,44,16,12,11,8,8,8,0.0,69,\N,\N,\N,\N,\N,\N,11
2357,131,13,15,8,12,9,9,9,0.0,69,\N,\N,\N,\N,\N,\N,11
2358,131,11,17,10,15,10,10,10,0.0,69,\N,\N,\N,\N,\N,\N,11
2359,131,17,18,23,21,11,11,11,0.0,69,\N,\N,\N,\N,\N,\N,11
2360,131,2,15,7,7,12,12,12,0.0,69,\N,\N,\N,\N,\N,\N,11
2361,131,49,21,20,19,13,13,13,0.0,69,\N,\N,\N,\N,\N,\N,11
2362,131,62,18,22,22,14,14,14,0.0,68,\N,\N,\N,\N,\N,\N,12
2363,131,18,4,15,13,15,15,15,0.0,65,\N,\N,\N,\N,\N,\N,6
2364,131,31,3,6,1,\N,R,16,0.0,56,\N,\N,\N,\N,\N,\N,5
2365,131,66,7,25,20,\N,R,17,0.0,45,\N,\N,\N,\N,\N,\N,20
2366,131,56,19,16,14,\N,R,18,0.0,41,\N,\N,\N,\N,\N,\N,25
2367,131,63,7,24,18,\N,R,19,0.0,41,\N,\N,\N,\N,\N,\N,23
2368,131,37,19,17,16,\N,R,20,0.0,29,\N,\N,\N,\N,\N,\N,6
2369,131,59,21,21,17,\N,R,21,0.0,16,\N,\N,\N,\N,\N,\N,22
2370,131,35,16,11,9,\N,R,22,0.0,8,\N,\N,\N,\N,\N,\N,51
2371,132,22,6,2,4,1,1,1,10.0,60,1:35:07.426,5707426,\N,\N,\N,\N,1
2372,132,30,6,1,3,2,2,2,6.0,60,+0.294,5707720,\N,\N,\N,\N,1
2373,132,8,1,4,6,3,3,3,4.0,60,+46.435,5753861,\N,\N,\N,\N,1
2374,132,23,3,5,2,4,4,4,3.0,60,+1:06.963,5774389,\N,\N,\N,\N,1
2375,132,18,4,15,8,5,5,5,2.0,60,+1:16.944,5784370,\N,\N,\N,\N,1
2376,132,13,15,8,11,6,6,6,1.0,59,\N,\N,\N,\N,\N,\N,11
2377,132,2,15,7,9,7,7,7,0.0,59,\N,\N,\N,\N,\N,\N,11
2378,132,15,4,14,7,8,8,8,0.0,59,\N,\N,\N,\N,\N,\N,11
2379,132,44,16,12,12,9,9,9,0.0,59,\N,\N,\N,\N,\N,\N,11
2380,132,37,19,17,16,10,10,10,0.0,59,\N,\N,\N,\N,\N,\N,11
2381,132,59,21,21,21,11,11,11,0.0,59,\N,\N,\N,\N,\N,\N,11
2382,132,35,16,11,19,12,12,12,0.0,59,\N,\N,\N,\N,\N,\N,11
2383,132,49,21,20,15,13,13,13,0.0,59,\N,\N,\N,\N,\N,\N,11
2384,132,66,7,25,13,14,14,14,0.0,59,\N,\N,\N,\N,\N,\N,11
2385,132,17,18,23,20,15,15,15,0.0,58,\N,\N,\N,\N,\N,\N,12
2386,132,11,17,10,14,16,16,16,0.0,58,\N,\N,\N,\N,\N,\N,12
2387,132,63,7,24,10,\N,R,17,0.0,51,\N,\N,\N,\N,\N,\N,6
2388,132,62,18,22,22,\N,R,18,0.0,48,\N,\N,\N,\N,\N,\N,9
2389,132,56,19,16,17,\N,R,19,0.0,41,\N,\N,\N,\N,\N,\N,9
2390,132,31,3,6,1,\N,R,20,0.0,27,\N,\N,\N,\N,\N,\N,4
2391,132,14,1,3,5,\N,R,21,0.0,27,\N,\N,\N,\N,\N,\N,4
2392,132,21,17,9,18,\N,R,22,0.0,26,\N,\N,\N,\N,\N,\N,3
2393,133,30,6,1,3,1,1,1,10.0,60,1:31:45.015,5505015,\N,\N,\N,\N,1
2394,133,22,6,2,2,2,2,2,6.0,60,+14.578,5519593,\N,\N,\N,\N,1
2395,133,31,3,6,1,3,3,3,4.0,60,+31.661,5536676,\N,\N,\N,\N,1
2396,133,35,16,11,9,4,4,4,3.0,59,\N,\N,\N,\N,\N,\N,11
2397,133,44,16,12,13,5,5,5,2.0,59,\N,\N,\N,\N,\N,\N,11
2398,133,2,15,7,10,6,6,6,1.0,59,\N,\N,\N,\N,\N,\N,11
2399,133,21,17,9,17,7,7,7,0.0,59,\N,\N,\N,\N,\N,\N,11
2400,133,23,3,5,4,8,8,8,0.0,59,\N,\N,\N,\N,\N,\N,11
2401,133,13,15,8,11,9,9,9,0.0,59,\N,\N,\N,\N,\N,\N,11
2402,133,14,1,3,6,10,10,10,0.0,58,\N,\N,\N,\N,\N,\N,12
2403,133,37,19,17,21,11,11,11,0.0,58,\N,\N,\N,\N,\N,\N,12
2404,133,18,4,15,12,12,12,12,0.0,54,\N,\N,\N,\N,\N,\N,36
2405,133,11,17,10,14,\N,R,13,0.0,50,\N,\N,\N,\N,\N,\N,5
2406,133,8,1,4,5,\N,R,14,0.0,44,\N,\N,\N,\N,\N,\N,5
2407,133,15,4,14,7,\N,R,15,0.0,29,\N,\N,\N,\N,\N,\N,40
2408,133,59,21,21,18,\N,R,16,0.0,28,\N,\N,\N,\N,\N,\N,30
2409,133,56,19,16,19,\N,R,17,0.0,23,\N,\N,\N,\N,\N,\N,20
2410,133,49,21,20,16,\N,R,18,0.0,20,\N,\N,\N,\N,\N,\N,5
2411,133,63,7,24,8,\N,R,19,0.0,15,\N,\N,\N,\N,\N,\N,79
2412,133,17,18,23,20,\N,R,20,0.0,9,\N,\N,\N,\N,\N,\N,8
2413,133,66,7,25,15,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,8
2414,134,30,6,1,2,1,1,1,10.0,72,1:32:09.837,5529837,\N,\N,\N,\N,1
2415,134,8,1,4,4,2,2,2,6.0,72,+1.104,5530941,\N,\N,\N,\N,1
2416,134,14,1,3,6,3,3,3,4.0,72,+31.975,5561812,\N,\N,\N,\N,1
2417,134,31,3,6,1,4,4,4,3.0,72,+40.675,5570512,\N,\N,\N,\N,1
2418,134,23,3,5,5,5,5,5,2.0,72,+41.772,5571609,\N,\N,\N,\N,1
2419,134,18,4,15,7,6,6,6,1.0,71,\N,\N,\N,\N,\N,\N,11
2420,134,2,15,7,10,7,7,7,0.0,71,\N,\N,\N,\N,\N,\N,11
2421,134,17,18,23,18,8,8,8,0.0,71,\N,\N,\N,\N,\N,\N,11
2422,134,37,19,17,15,9,9,9,0.0,70,\N,\N,\N,\N,\N,\N,12
2423,134,62,18,22,19,10,10,10,0.0,68,\N,\N,\N,\N,\N,\N,14
2424,134,66,7,25,17,11,11,11,0.0,65,\N,\N,\N,\N,\N,\N,5
2425,134,56,19,16,9,\N,R,12,0.0,52,\N,\N,\N,\N,\N,\N,65
2426,134,15,4,14,8,\N,R,13,0.0,49,\N,\N,\N,\N,\N,\N,5
2427,134,13,15,8,12,\N,R,14,0.0,48,\N,\N,\N,\N,\N,\N,26
2428,134,63,7,24,16,\N,R,15,0.0,48,\N,\N,\N,\N,\N,\N,5
2429,134,35,16,11,13,\N,R,16,0.0,35,\N,\N,\N,\N,\N,\N,5
2430,134,44,16,12,11,\N,R,17,0.0,29,\N,\N,\N,\N,\N,\N,3
2431,134,11,17,10,14,\N,R,18,0.0,23,\N,\N,\N,\N,\N,\N,20
2432,134,22,6,2,3,\N,W,19,0.0,0,\N,\N,\N,\N,\N,\N,80
2433,134,49,21,20,0,\N,F,20,0.0,0,\N,\N,\N,\N,\N,\N,81
2434,134,59,21,21,0,\N,F,21,0.0,0,\N,\N,\N,\N,\N,\N,81
2435,134,21,17,9,0,\N,F,22,0.0,0,\N,\N,\N,\N,\N,\N,82
2436,135,30,6,1,1,1,1,1,10.0,67,1:27:52.078,5272078,\N,\N,\N,\N,1
2437,135,31,3,6,4,2,2,2,6.0,67,+10.503,5282581,\N,\N,\N,\N,1
2438,135,23,3,5,2,3,3,3,4.0,67,+14.466,5286544,\N,\N,\N,\N,1
2439,135,22,6,2,3,4,4,4,3.0,67,+23.195,5295273,\N,\N,\N,\N,1
2440,135,14,1,3,9,5,5,5,2.0,66,\N,\N,\N,\N,\N,\N,11
2441,135,2,15,7,10,6,6,6,1.0,66,\N,\N,\N,\N,\N,\N,11
2442,135,13,15,8,14,7,7,7,0.0,66,\N,\N,\N,\N,\N,\N,11
2443,135,11,17,10,12,8,8,8,0.0,66,\N,\N,\N,\N,\N,\N,11
2444,135,63,7,24,19,9,9,9,0.0,66,\N,\N,\N,\N,\N,\N,11
2445,135,21,17,9,6,\N,R,10,0.0,59,\N,\N,\N,\N,\N,\N,5
2446,135,8,1,4,5,\N,R,11,0.0,59,\N,\N,\N,\N,\N,\N,20
2447,135,56,19,16,16,\N,R,12,0.0,57,\N,\N,\N,\N,\N,\N,23
2448,135,59,21,21,18,\N,R,13,0.0,48,\N,\N,\N,\N,\N,\N,5
2449,135,44,16,12,7,\N,R,14,0.0,39,\N,\N,\N,\N,\N,\N,5
2450,135,15,4,14,8,\N,R,15,0.0,36,\N,\N,\N,\N,\N,\N,20
2451,135,35,16,11,11,\N,R,16,0.0,27,\N,\N,\N,\N,\N,\N,6
2452,135,18,4,15,13,\N,R,17,0.0,24,\N,\N,\N,\N,\N,\N,5
2453,135,66,7,25,17,\N,R,18,0.0,23,\N,\N,\N,\N,\N,\N,5
2454,135,17,18,23,21,\N,R,19,0.0,23,\N,\N,\N,\N,\N,\N,9
2455,135,49,21,20,15,\N,R,20,0.0,18,\N,\N,\N,\N,\N,\N,9
2456,135,37,19,17,20,\N,R,21,0.0,0,\N,\N,\N,\N,\N,\N,7
2457,136,22,6,2,1,1,1,1,10.0,77,1:41:49.001,6109001,\N,\N,\N,\N,1
2458,136,30,6,1,2,2,2,2,6.0,77,+0.434,6109435,\N,\N,\N,\N,1
2459,136,23,3,5,3,3,3,3,4.0,77,+13.356,6122357,\N,\N,\N,\N,1
2460,136,8,1,4,11,4,4,4,3.0,77,+29.479,6138480,\N,\N,\N,\N,1
2461,136,14,1,3,10,5,5,5,2.0,77,+37.800,6146801,\N,\N,\N,\N,1
2462,136,21,17,9,5,6,6,6,1.0,77,+1:08.804,6177805,\N,\N,\N,\N,1
2463,136,13,15,8,7,7,7,7,0.0,77,+1:13.612,6182613,\N,\N,\N,\N,1
2464,136,15,4,14,6,8,8,8,0.0,76,\N,\N,\N,\N,\N,\N,11
2465,136,2,15,7,8,9,9,9,0.0,76,\N,\N,\N,\N,\N,\N,11
2466,136,11,17,10,14,10,10,10,0.0,76,\N,\N,\N,\N,\N,\N,11
2467,136,31,3,6,4,11,11,11,0.0,76,\N,\N,\N,\N,\N,\N,11
2468,136,44,16,12,12,12,12,12,0.0,76,\N,\N,\N,\N,\N,\N,11
2469,136,37,19,17,15,13,13,13,0.0,75,\N,\N,\N,\N,\N,\N,12
2470,136,66,7,25,18,14,14,14,0.0,75,\N,\N,\N,\N,\N,\N,12
2471,136,63,7,24,17,15,15,15,0.0,75,\N,\N,\N,\N,\N,\N,12
2472,136,17,18,23,19,16,16,16,0.0,75,\N,\N,\N,\N,\N,\N,12
2473,136,19,18,22,20,\N,R,17,0.0,58,\N,\N,\N,\N,\N,\N,20
2474,136,18,4,15,9,\N,R,18,0.0,30,\N,\N,\N,\N,\N,\N,20
2475,136,56,19,16,16,\N,R,19,0.0,23,\N,\N,\N,\N,\N,\N,5
2476,136,35,16,11,13,\N,R,20,0.0,20,\N,\N,\N,\N,\N,\N,7
2477,137,30,6,1,1,1,1,1,10.0,44,1:21:20.634,4880634,\N,\N,\N,\N,1
2478,137,22,6,2,3,2,2,2,6.0,44,+1.977,4882611,\N,\N,\N,\N,1
2479,137,31,3,6,5,3,3,3,4.0,44,+18.445,4899079,\N,\N,\N,\N,1
2480,137,14,1,3,6,4,4,4,3.0,44,+19.357,4899991,\N,\N,\N,\N,1
2481,137,23,3,5,4,5,5,5,2.0,44,+56.440,4937074,\N,\N,\N,\N,1
2482,137,56,19,16,8,6,6,6,1.0,44,+1:17.370,4958004,\N,\N,\N,\N,1
2483,137,63,7,24,9,7,7,7,0.0,44,+1:17.809,4958443,\N,\N,\N,\N,1
2484,137,35,16,11,12,8,8,8,0.0,44,+1:19.855,4960489,\N,\N,\N,\N,1
2485,137,66,7,25,13,9,9,9,0.0,43,\N,\N,\N,\N,\N,\N,11
2486,137,2,15,7,18,10,10,10,0.0,43,\N,\N,\N,\N,\N,\N,11
2487,137,11,17,10,16,11,11,11,0.0,43,\N,\N,\N,\N,\N,\N,11
2488,137,44,16,12,15,12,12,12,0.0,39,\N,\N,\N,\N,\N,\N,5
2489,137,21,17,9,14,\N,R,13,0.0,38,\N,\N,\N,\N,\N,\N,5
2490,137,37,19,17,11,\N,R,14,0.0,37,\N,\N,\N,\N,\N,\N,22
2491,137,13,15,8,17,\N,R,15,0.0,37,\N,\N,\N,\N,\N,\N,5
2492,137,8,1,4,2,\N,R,16,0.0,35,\N,\N,\N,\N,\N,\N,5
2493,137,15,4,14,7,\N,R,17,0.0,35,\N,\N,\N,\N,\N,\N,5
2494,137,19,18,22,20,\N,R,18,0.0,17,\N,\N,\N,\N,\N,\N,20
2495,137,18,4,15,10,\N,R,19,0.0,10,\N,\N,\N,\N,\N,\N,5
2496,137,17,18,23,19,\N,R,20,0.0,4,\N,\N,\N,\N,\N,\N,6
2497,138,22,6,2,4,1,1,1,10.0,53,1:16:19.982,4579982,\N,\N,\N,\N,1
2498,138,30,6,1,2,2,2,2,6.0,53,+0.255,4580237,\N,\N,\N,\N,1
2499,138,56,19,16,5,3,3,3,4.0,53,+52.579,4632561,\N,\N,\N,\N,1
2500,138,15,4,14,11,4,4,4,3.0,53,+58.219,4638201,\N,\N,\N,\N,1
2501,138,18,4,15,17,5,5,5,2.0,53,+1:07.770,4647752,\N,\N,\N,\N,1
2502,138,44,16,12,16,6,6,6,1.0,53,+1:08.491,4648473,\N,\N,\N,\N,1
2503,138,14,1,3,7,7,7,7,0.0,53,+1:09.047,4649029,\N,\N,\N,\N,1
2504,138,21,17,9,12,8,8,8,0.0,53,+1:10.891,4650873,\N,\N,\N,\N,1
2505,138,35,16,11,9,9,9,9,0.0,53,+1:21.068,4661050,\N,\N,\N,\N,1
2506,138,2,15,7,15,10,10,10,0.0,53,+1:22.046,4662028,\N,\N,\N,\N,1
2507,138,63,7,24,10,11,11,11,0.0,52,\N,\N,\N,\N,\N,\N,11
2508,138,11,17,10,18,12,12,12,0.0,52,\N,\N,\N,\N,\N,\N,11
2509,138,62,18,22,20,13,13,13,0.0,47,\N,\N,\N,\N,\N,\N,16
2510,138,31,3,6,1,\N,R,14,0.0,33,\N,\N,\N,\N,\N,\N,83
2511,138,8,1,4,6,\N,R,15,0.0,29,\N,\N,\N,\N,\N,\N,5
2512,138,17,18,23,19,\N,R,16,0.0,20,\N,\N,\N,\N,\N,\N,5
2513,138,13,15,8,14,\N,R,17,0.0,16,\N,\N,\N,\N,\N,\N,4
2514,138,37,19,17,8,\N,R,18,0.0,15,\N,\N,\N,\N,\N,\N,4
2515,138,66,7,25,13,\N,R,19,0.0,12,\N,\N,\N,\N,\N,\N,22
2516,138,23,3,5,3,\N,R,20,0.0,4,\N,\N,\N,\N,\N,\N,5
2517,139,22,6,2,2,1,1,1,10.0,73,1:31:08.0,5468000,\N,\N,\N,\N,1
2518,139,30,6,1,1,2,2,2,6.0,73,+0.011,5468011,\N,\N,\N,\N,1
2519,139,14,1,3,3,3,3,3,4.0,73,+7.799,5475799,\N,\N,\N,\N,1
2520,139,31,3,6,4,4,4,4,3.0,73,+9.911,5477911,\N,\N,\N,\N,1
2521,139,15,4,14,8,5,5,5,2.0,73,+56.847,5524847,\N,\N,\N,\N,1
2522,139,35,16,11,7,6,6,6,1.0,73,+58.211,5526211,\N,\N,\N,\N,1
2523,139,21,17,9,9,7,7,7,0.0,72,\N,\N,\N,\N,\N,\N,11
2524,139,18,4,15,14,8,8,8,0.0,72,\N,\N,\N,\N,\N,\N,11
2525,139,2,15,7,10,9,9,9,0.0,72,\N,\N,\N,\N,\N,\N,11
2526,139,56,19,16,13,10,10,10,0.0,72,\N,\N,\N,\N,\N,\N,11
2527,139,11,17,10,15,11,11,11,0.0,72,\N,\N,\N,\N,\N,\N,11
2528,139,44,16,12,12,12,12,12,0.0,72,\N,\N,\N,\N,\N,\N,11
2529,139,49,15,8,11,13,13,13,0.0,71,\N,\N,\N,\N,\N,\N,12
2530,139,63,7,24,19,14,14,14,0.0,71,\N,\N,\N,\N,\N,\N,12
2531,139,66,7,25,16,15,15,15,0.0,71,\N,\N,\N,\N,\N,\N,12
2532,139,23,3,5,5,16,16,16,0.0,71,\N,\N,\N,\N,\N,\N,12
2533,139,8,1,4,6,\N,R,17,0.0,50,\N,\N,\N,\N,\N,\N,5
2534,139,62,18,22,20,\N,R,18,0.0,46,\N,\N,\N,\N,\N,\N,5
2535,139,17,18,23,18,\N,R,19,0.0,38,\N,\N,\N,\N,\N,\N,38
2536,139,37,19,17,17,\N,R,20,0.0,27,\N,\N,\N,\N,\N,\N,7
2537,140,30,6,1,1,1,1,1,10.0,53,1:26:59.698,5219698,\N,\N,\N,\N,1
2538,140,22,6,2,2,2,2,2,6.0,53,+0.506,5220204,\N,\N,\N,\N,1
2539,140,8,1,4,4,3,3,3,4.0,53,+23.292,5242990,\N,\N,\N,\N,1
2540,140,31,3,6,6,4,4,4,3.0,53,+36.275,5255973,\N,\N,\N,\N,1
2541,140,11,17,10,7,5,5,5,2.0,53,+1:22.694,5302392,\N,\N,\N,\N,1
2542,140,18,4,15,10,6,6,6,1.0,52,\N,\N,\N,\N,\N,\N,11
2543,140,2,15,7,12,7,7,7,0.0,52,\N,\N,\N,\N,\N,\N,11
2544,140,63,7,24,13,8,8,8,0.0,52,\N,\N,\N,\N,\N,\N,11
2545,140,56,19,16,14,9,9,9,0.0,52,\N,\N,\N,\N,\N,\N,11
2546,140,17,18,23,19,10,10,10,0.0,51,\N,\N,\N,\N,\N,\N,12
2547,140,23,3,5,5,11,11,11,0.0,48,\N,\N,\N,\N,\N,\N,5
2548,140,37,19,17,17,\N,R,12,0.0,39,\N,\N,\N,\N,\N,\N,7
2549,140,21,17,9,8,\N,R,13,0.0,37,\N,\N,\N,\N,\N,\N,5
2550,140,15,4,14,11,\N,R,14,0.0,32,\N,\N,\N,\N,\N,\N,26
2551,140,35,16,11,9,\N,R,15,0.0,27,\N,\N,\N,\N,\N,\N,5
2552,140,62,18,22,20,\N,R,16,0.0,14,\N,\N,\N,\N,\N,\N,20
2553,140,44,16,12,16,\N,R,17,0.0,8,\N,\N,\N,\N,\N,\N,26
2554,140,14,1,3,3,\N,R,18,0.0,7,\N,\N,\N,\N,\N,\N,37
2555,140,13,15,8,15,\N,R,19,0.0,3,\N,\N,\N,\N,\N,\N,3
2556,140,66,7,25,18,\N,W,20,0.0,0,\N,\N,\N,\N,\N,\N,73
2557,141,30,6,1,1,1,1,1,10.0,58,1:38:26.533,5906533,\N,\N,\N,\N,1
2558,141,14,1,4,6,2,2,2,6.0,58,+1.717,5908250,\N,\N,\N,\N,1
2559,141,22,6,2,2,3,3,3,4.0,58,+33.491,5940024,\N,\N,\N,\N,1
2560,141,2,15,16,10,4,4,4,3.0,58,+1:11.479,5978012,\N,\N,\N,\N,1
2561,141,49,17,11,4,5,5,5,2.0,58,+1:12.807,5979340,\N,\N,\N,\N,1
2562,141,8,15,17,13,6,6,6,1.0,58,+1:24.143,5990676,\N,\N,\N,\N,1
2563,141,44,16,9,9,7,7,7,0.0,58,+1:27.050,5993583,\N,\N,\N,\N,1
2564,141,54,19,19,21,8,8,8,0.0,57,\N,\N,\N,\N,\N,\N,11
2565,141,55,20,22,14,9,9,9,0.0,57,\N,\N,\N,\N,\N,\N,11
